idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude
4005,PUNTOS DE MEDIDA URBANOS,8004,Jose Ortega y Gasset 45 E-O - Gral. Diaz Polier-Ppe.Vergara,447591926436024.00,442620934338611.00,31,2.0965895328459,4.7970009783460
4024,PUNTOS DE MEDIDA URBANOS,9008,Conde de PeÒalver N-S - Ayala-Hermosilla,447559125413564.00,442804246464208.00,31,-5.0467184904502,-1.4476758910981
4026,PUNTOS DE MEDIDA URBANOS,9010,O¬¥Donnell E-O - Aguirre-Alcala,447496273562031.00,442309410587532.00,31,3.8775715507364,-1.1383848021271
4034,PUNTOS DE MEDIDA URBANOS,9018,Alcala O-E - Ayala-Pl. Manuel Becerra,447560515415877.00,443244685646351.00,31,-5.9307500715598,1.6743539633238
4035,PUNTOS DE MEDIDA URBANOS,9019,Alcala E-O - Pl. Manuel Becerra-Ayala,447563062151938.00,443272905285195.00,31,8.0039375140522,-2.5952671755471
4000,PUNTOS DE MEDIDA URBANOS,7014,Jose Ortega y Gasset E-O - Montesa-Martires Concepcionistas,447587899917121.00,443098289067291.00,31,7.2258634040299,-1.9977186375539
4001,PUNTOS DE MEDIDA URBANOS,7015,Juan Bravo. 69 E-O - Alcantara-Conde PeÒalver,447617905653116.00,442974942033159.00,31,-1.2308879344155,4.0711647271153
4116,PUNTOS DE MEDIDA URBANOS,12009,P∫ Delicias S-N - Tomas Breton-Caceres,447232453624128.00,441187087530861.00,31,3.6202187904193,-8.8053845571656
4117,PUNTOS DE MEDIDA URBANOS,12010,Caceres 9. O-E - Batalla del Salado-P∫ Delicias,447243513970033.00,441094550258459.00,31,-3.0879088693401,-6.7007351179815
4120,PUNTOS DE MEDIDA URBANOS,12013,Alicante O-E - Batalla Belchite-Pl. Beata M¬∫ Ana Jesus,447194692146906.00,441283411922401.00,31,9.6386316797575,3.1764878362418
4144,PUNTOS DE MEDIDA URBANOS,12038,General Lacy N-S - Delicias-Ancora,447300480676262.00,441497944625653.00,31,1.5971088023780,-3.6694605514167
6697,PUNTOS DE MEDIDA M-30,PM12502,PM12502,448056242927732.00,436495830946462.00,31,1.5786238074553,-5.0361146808558
4347,PUNTOS DE MEDIDA URBANOS,17014,Marques de Urquijo E-O - Princesa-Tutor,447599548053692.00,439308377320195.00,31,-3.3046100379460,9.8239126236937
4358,PUNTOS DE MEDIDA URBANOS,17026,Romero Robledo. 21 E-O - Mendizabal-Ferraz,447612402000622.00,438929778170815.00,31,3.5629022543642,7.9850380187711
4359,PUNTOS DE MEDIDA URBANOS,17027,Ferraz. 95  S-N - Benito Gutierrez-Romero Robledo,447603890260068.00,438877662110537.00,31,4.6868441932446,1.1203325531468
4360,PUNTOS DE MEDIDA URBANOS,17028,Pintor Rosales N-S - Benito Gutierrez-Altamirano,447593997530424.00,438805642215771.00,31,-2.4156470028909,-7.4321785218233
4361,PUNTOS DE MEDIDA URBANOS,17029,Marques de Urquijo E-O - Pintor Rosales-Ferraz,447582786740132.00,438928002704486.00,31,-2.8480441726273,6.1508740008218
4362,PUNTOS DE MEDIDA URBANOS,17030,Francisco y Jacinto Alcantara E-O - P∫ Camoens - Pintor Rosales,447584392157978.00,4387784902653.00,31,-1.4621241372834,4.7292731942493
3807,PUNTOS DE MEDIDA URBANOS,18013,Carranza E-O -  Fuencarral-Ruiz,447584136528753.00,440462430057839.00,31,4.3634986011058,-8.6416009108446
7067,PUNTOS DE MEDIDA URBANOS,18014,Alberto Aguilera E-O - San Bernardo-Vallehermoso,447590096190853.00,440159995524219.00,31,6.0873331423744,-1.8217873037857
6698,PUNTOS DE MEDIDA M-30,PM12571,PM12571,448088743072905.00,436894322184083.00,31,2.3959501219558,5.1160169189731
5443,PUNTOS DE MEDIDA URBANOS,43032, P∫ Vaguada O-E - Centro CÌvico-Ginzo de Limia,448164099972918.00,440287923243196.00,31,8.4845455185149,-2.7669941569014
7017,PUNTOS DE MEDIDA URBANOS,60002,P∫ Castellana N-S - San Benito-Pl.Castilla,448012200238952.00,441682058489942.00,31,9.5536011870287,2.1230703041494
3423,PUNTOS DE MEDIDA URBANOS,60003,Lateral P∫ Castellana N-S - Pl.Castilla-Rosario Pino,447956023587032.00,441603157571976.00,31,2.0371205470414,-6.4491004195866
5452,PUNTOS DE MEDIDA URBANOS,60005,P∫Castellana S-N - Sor Angela de la Cruz-Ju·n Gris,44790003681221.00,44158730567112.00,31,4.0176065882282,-4.8302065825350
5454,PUNTOS DE MEDIDA URBANOS,60007,P∫Castellana N-S - Rafael Salgado-Pl.Lima,447861476870674.00,44155570214713.00,31,7.4592369296324,2.3855192939275
6817,PUNTOS DE MEDIDA M-30,PM12622,PM12622,44807971526113.00,437512746225371.00,31,-4.9707911331471,1.1036748000106
5442,PUNTOS DE MEDIDA URBANOS,43031,Santiago de Compostela E-O - Ginzo de Limia-Centro CÌvico,448164626312739.00,440014524990827.00,31,1.3090661012073,-2.8419070397728
5513,PUNTOS DE MEDIDA URBANOS,60073,P∫Castellana N-S - EstÈbanez CalderÛn-Rosario Pino,44795557118611.00,441635672211651.00,31,5.4778121925992,1.5510083487018
5569,PUNTOS DE MEDIDA URBANOS,61058,P∫ de la Habana S-N - Ntra.Sra.de Luj·n-Honduras,447915528773963.00,442326204228397.00,31,-4.1448337684078,-6.0153308711435
5570,PUNTOS DE MEDIDA URBANOS,61059,Padre Dami·n S-N - Henri Dunant-Pl.Madre Molas,447942125764656.00,442012867527319.00,31,-1.2736411225218,-4.1957014754546
5572,PUNTOS DE MEDIDA URBANOS,61061,P∫ de la Habana N-S - Veracruz-Romero GirÛn,447894517041507.00,442343895276237.00,31,4.5524013190166,-1.3188052620058
5573,PUNTOS DE MEDIDA URBANOS,61062,P∫ de la Habana S-N - Herreros de Tejada-RamÛn de Santill·n,447877967720238.00,442312986355315.00,31,-6.3409640819330,1.4191766391296
5592,PUNTOS DE MEDIDA URBANOS,61085,Alfonso XIII E-O - Pl.JosÈ M™Soler-Santa M™Magdalena,447919137392471.00,443408327476287.00,31,3.8944884248200,8.4358729879277
5595,PUNTOS DE MEDIDA URBANOS,61088,Alfonso XIII O-E - Chile-Puerto Rico,447927786547836.00,442854080534482.00,31,4.4437725392122,-8.6131309158713
5590,PUNTOS DE MEDIDA URBANOS,61082,Alfonso XIII S-N - Lirios-Pl.JosÈ M™Soler,4479027207133.00,443554362114794.00,31,-4.6784797830248,1.0197921786786
5591,PUNTOS DE MEDIDA URBANOS,61083,Costa Rica E-O - M-30-Pl.JosÈ M™Soler,447920527489467.00,443619321618464.00,31,-4.0275344880848,-3.6764898041784
5599,PUNTOS DE MEDIDA URBANOS,61092,Colombia E-O - Nicaragua-VÌctor de la Serna,447890101353479.00,44320972803168.00,31,-7.6278527607844,-1.7063815871540
5604,PUNTOS DE MEDIDA URBANOS,61098,Colombia E-O - Puerto Rico-Victor de la Serna,447890864398514.00,443023589656328.00,31,5.5683245434093,1.2224324967502
5609,PUNTOS DE MEDIDA URBANOS,61103,Princip de Vergara N-S - Pl.Rep˙blica Dominicana-Potos,447901697486502.00,442713377989953.00,31,-4.1640740196169,-1.0098816505215
3668,PUNTOS DE MEDIDA URBANOS,62048,General Yag¸e O-E - Gral.RamÌrez de Madrid-Gral.Cabrera,447886355179563.00,441031547820804.00,31,4.6184357978688,-1.0346834130882
5663,PUNTOS DE MEDIDA URBANOS,62049,General Varela S-N - Pedro Teixeira-General Yag¸e,447877716511553.00,4411544150173.00,31,4.1248862232050,-6.2923931463830
5664,PUNTOS DE MEDIDA URBANOS,62050,Infanta Mercedes S-N - San Enrique-General Yag¸e,447880931412559.00,440900849296412.00,31,-1.9968918466755,6.3196264876122
5707,PUNTOS DE MEDIDA URBANOS,63020,Ju·n Pantoja O-E - Topete-Bravo Murillo,447815692900144.00,440374823760028.00,31,3.7566988834962,-1.1045805959648
7021,PUNTOS DE MEDIDA URBANOS,63062,Filipinas 30 E-O - Vallehermoso -Galileo,447710420420826.00,439995142351808.00,31,2.8983399340191,6.2473948491658
3511,PUNTOS DE MEDIDA URBANOS,63063,Filipinas 14 E-O(Entrada T˙nel) - Jes˙s Maestro-Blasco Garay,447701965053212.00,439818535706839.00,31,-3.6439359830870,8.8252568406477
6681,PUNTOS DE MEDIDA M-30,PM11102,PM11102,4471552391696.00,442496560396068.00,31,-9.1588354592479,-3.0155384167629
6682,PUNTOS DE MEDIDA M-30,PM11108,PM11108,44716299883888.00,442590146420553.00,31,5.9693595278884,-1.7511690955111
5415,PUNTOS DE MEDIDA URBANOS,43002,AV.MONFORTE DE LEMOS O-E(AV.BETANZOS-PL.VERMN),448125613305835.00,439837692632447.00,31,-5.5545195248119,-1.2381715870549
4721,PUNTOS DE MEDIDA URBANOS,93004,La Cabrera E-O (Candido Mateo-Cisar Marique),44806628416842.00,439072906557797.00,31,-4.6042812296871,-1.0026608933030
4722,PUNTOS DE MEDIDA URBANOS,93005,Cisar Manrique N-S(Joaqumn Lorenzo-Valle de Mena),448061546456729.00,439052876239775.00,31,-7.2844727533328,-1.6142589772249
9976,PUNTOS DE MEDIDA URBANOS,93040,BECERREA E-O,448052521506426.00,439615161633198.00,31,4.7825742526693,-1.1659308381942
4858,PUNTOS DE MEDIDA URBANOS,28003,BARDEGUERAL S-N,447834300665498.00,434670943091142.00,31,-2.2468252720814,6.8670835607339
4875,PUNTOS DE MEDIDA URBANOS,36029,ARROYO POZUELO O-E(HUMERA-CTRA.HUMERA),447847549343873.00,43390738859128.00,31,-1.5273970156936,-3.4450204316566
6734,PUNTOS DE MEDIDA M-30,PM20661,PM20661,447561730679046.00,444110328164862.00,31,3.2308376931474,7.0287391005998
6735,PUNTOS DE MEDIDA M-30,PM20662,PM20662,447560441905842.00,444128063262722.00,31,-5.5175656275762,-1.5123460344519
6736,PUNTOS DE MEDIDA M-30,PM20664,PM20664,447561781656271.00,444117419863127.00,31,5.5701115056756,-1.5399155476713
6737,PUNTOS DE MEDIDA M-30,PM20721,PM20721,447503739300994.00,44419825325191.00,31,-1.6384795255903,-3.7880478702147
6738,PUNTOS DE MEDIDA M-30,PM20722,PM20722,447503500217245.00,444216649009236.00,31,-1.2360200303750,-2.7550791336812
6733,PUNTOS DE MEDIDA M-30,PM20572,PM20572,447648663277966.00,444161132392274.00,31,-4.4110263327419,-7.9325782122314
3858,PUNTOS DE MEDIDA URBANOS,2003, Dr. Esquerdo S-N  - Ibiza-Alcalde Sainz Barand,44745224056062.00,443320983451821.00,31,-9.9249310103182,2.2132379319703
3876,PUNTOS DE MEDIDA URBANOS,2024,Alcalde Sainz Baranda O-E - Lozoya-Esplandiu,447451437564748.00,443513295240316.00,31,6.2722213613820,1.7619561292202
3877,PUNTOS DE MEDIDA URBANOS,2025, Marques Lozoya S-N - Entrada Alcalde Sainz Baranda,44744502032776.00,443447821202438.00,31,3.5626521478496,-7.7258040557796
3563,PUNTOS DE MEDIDA URBANOS,2026, Alcalde Sainz Baranda E-O - Giro Izq. a Esplandiu,447462746893915.00,443623287786351.00,31,-4.5980452751843,-1.1125209156096
3724,PUNTOS DE MEDIDA URBANOS,2027, Juan Esplandiu N-S - Entrada Alcalde Sainz Baranda,447460135321965.00,44364786228392.00,31,-1.0289897736203,2.7557026239385
4003,PUNTOS DE MEDIDA URBANOS,8002,Principe de Vergara N-S - Hermosilla-Goya,447546728582136.00,442415578539761.00,31,-9.6848687769266,-2.5974203705020
4020,PUNTOS DE MEDIDA URBANOS,9020,Virgen de la Alegria N-S - Virgen de la Paz-Alcala,447610968994169.00,444191662864815.00,31,4.6983494042851,1.0187893496659
3616,PUNTOS DE MEDIDA URBANOS,9021,Fco. Silvela S-N - Jose Ortega y Gasset-Pl. Manuel Becerra,447585634860108.00,443290382364675.00,31,-3.9966659941209,3.3600556051178
4036,PUNTOS DE MEDIDA URBANOS,9022,Alcala. 213 O-N - Rufino Blanco-Bocangel,447584460850194.00,443628893089154.00,31,9.2843539539271,-2.5097317108359
4037,PUNTOS DE MEDIDA URBANOS,9023,Julio Camba. 5 N-S - Av. Toreros-Alcala,447603739121838.00,443774805658016.00,31,2.3096239361260,-5.2875882410050
7038,PUNTOS DE MEDIDA URBANOS,9024,Alcala E-O(Frente Pl. Toros) - Brasilia-Julio Camba,447602617427799.00,443901249740888.00,31,1.2615109616186,-3.3220530633748
3718,PUNTOS DE MEDIDA URBANOS,13029, P∫ Infata Isabel N-S - Gta. Carlos V-Alfonso XII,447346720102769.00,44149686301626.00,31,-2.0852050338934,6.5826198458089
3719,PUNTOS DE MEDIDA URBANOS,13030,Sta Maria Cabeza. 11 N-S(Lat. Dcho. Superficie) - ,447330479887348.00,441184324981091.00,31,-1.3116584735535,3.0282011694176
4174,PUNTOS DE MEDIDA URBANOS,13031,Sta. Maria Cabeza. 11 N-S(Tunel) - Ronda Atocha-Murcia,447330130152851.00,441189885697395.00,31,-1.1178041267451,-3.6893520243227
4163,PUNTOS DE MEDIDA URBANOS,13015,Alfonso XII N-S - Claudio Moyano-Infanta Isabel,447350247357115.00,441673744402237.00,31,-2.9774175501785,-9.0353424205839
4172,PUNTOS DE MEDIDA URBANOS,13026,Plaza Lealtad E-O - Antonio Maura -P∫ del Prado,44743795715202.00,441374595390979.00,31,-1.3535668999197,-4.4364845597881
4250,PUNTOS DE MEDIDA URBANOS,15010,Alcala O-E - Cedaceros-Gran Via,447460862826726.00,440851980616886.00,31,-7.2602585859980,-2.3081345339346
7137,PUNTOS DE MEDIDA URBANOS,13719, P∫ Infanta Isabel E-O - Alfonso XII-Gta. Carlos V,447345601809965.00,441573839435824.00,31,-7.7350194362946,2.4918193438613
7138,PUNTOS DE MEDIDA URBANOS,13727, P∫ del Prado S-N - Espalter-Pl.Canova Castillo,447399788937442.00,44132082727483.00,31,-2.7924700821742,8.5264346822569
4245,PUNTOS DE MEDIDA URBANOS,15005,Barquillo N-S - Infantas-Alcala,447479362260119.00,441095810252454.00,31,9.1933651255634,-2.4666465966092
4246,PUNTOS DE MEDIDA URBANOS,15006,Alcala E-O - Pl. Cibeles-Barquillo,447473249618122.00,441220928866332.00,31,-2.5157475555923,5.5300860215428
4247,PUNTOS DE MEDIDA URBANOS,15007,Alcala E-O - Barquillo-Gran Via,447471020356794.00,441090878021084.00,31,-5.9479307771308,-1.7525120728504
4248,PUNTOS DE MEDIDA URBANOS,15008,Alcala E-O - Gran Via-Cedaceros(P.M.5),447464879213558.00,440933466678748.00,31,4.0227060806027,5.2348728642040
4249,PUNTOS DE MEDIDA URBANOS,15009, Alcala O-E - Gran Via-Marques de Cubas(P.M.6),447468026584975.00,441060468246311.00,31,-1.6269093577966,-3.7318391810866
7091,PUNTOS DE MEDIDA URBANOS,15308, Pl. Cibeles S-N (Delante G.12 )(Giro Izqda) -  Pl. Cibeles S-N (Delante G.12 )(Giro Izqda),447473741963899.00,441330977441006.00,31,-2.3983135595909,-7.4514257812912
9938,PUNTOS DE MEDIDA URBANOS,15309, P∫ RecoletosN-S(Prim -Pl. Cibeles ) -  P∫ RecoletosN-S(Prim -Pl. Cibeles ),447482591436128.00,441300156218321.00,31,4.9750990826847,1.4218578951691
3565,PUNTOS DE MEDIDA URBANOS,17031,Ferraz S-N - Buen Suceso-Marques de Urquijo,447574912462569.00,439088973516002.00,31,-5.7865141557192,1.6144673082495
4436,PUNTOS DE MEDIDA URBANOS,21014,P∫ Castellana S-N - Pl. Gregorio MaraÒon-Garcia de Paredes,447674449022698.00,441554572355091.00,31,-8.6640723988273,1.9271860950105
4439,PUNTOS DE MEDIDA URBANOS,21017,Santa Engracia. 103 S-N - Ponzano-JosÈ Abascal,44767210489802.00,44076746849435.00,31,9.9231218156471,-3.2702475010924
4440,PUNTOS DE MEDIDA URBANOS,21018,Santa Engracia S-N - Rafael Calvo-Gta. Pintor Sorolla,447633085422704.00,440890918367206.00,31,3.8205675857620,1.3591432689307
3748,PUNTOS DE MEDIDA URBANOS,21008,Luchana S-N - Manuel Silvela -Santa Engracia,447611603566052.00,440849230352899.00,31,3.1137387695178,7.6290435525139
4434,PUNTOS DE MEDIDA URBANOS,21011,Eloy Gonzalo. 24 O-E - Trafalgar-Gta.Pintor Sorolla,44764364099531.00,440730094282584.00,31,3.0491178712580,9.1962891052846
4611,PUNTOS DE MEDIDA URBANOS,33028,Mauricio Legendre N-S - Viejas-Manuel Caldeiro,44811932253847.00,44212679060011.00,31,-3.2385733504017,7.9467470355315
4661,PUNTOS DE MEDIDA URBANOS,35024,Luis Calvo N-S - Azcona-MartÌnez Izquierdo,447658740282027.00,443708513975338.00,31,-3.9327119031436,6.9444531607630
4662,PUNTOS DE MEDIDA URBANOS,35025,Biarritz S-N - MartÌnez Izquierdo-Brescia,447650301889731.00,44378797712727.00,31,-3.9536770839421,1.6669728268296
5473,PUNTOS DE MEDIDA URBANOS,60027,JoaquÌn Costa E-O - Balbina Valverde-P∫Castellana,447772385572655.00,441612636199757.00,31,1.5470438454900,-3.4188942014196
5567,PUNTOS DE MEDIDA URBANOS,61056,Fray Bernardino Sahag˙n O-E - Manuel Benedito-Menendez Pidal,447934661335628.00,44228506424978.00,31,1.1011733033662,3.6445046710214
5568,PUNTOS DE MEDIDA URBANOS,61057,P∫ de la Habana N-S - JosÈ Rdguez.Pinilla-Pl.Presidente C·rdenas,447940144866103.00,442408081107196.00,31,6.0323545643057,-1.7818744527872
5579,PUNTOS DE MEDIDA URBANOS,61068,Potosi O-E - Bolivia-VÌctor AndrÈs Belaunde,447890390182605.00,442529433395473.00,31,1.2305385358502,4.0652201460544
5598,PUNTOS DE MEDIDA URBANOS,61091,VÌctor de la Serna S-N - Uruguay-Colombia,447882192038195.00,44315475423682.00,31,1.0959474473449,3.6345246210243
4259,PUNTOS DE MEDIDA URBANOS,97037,Bailen N-S - Cuesta de la Vega-Don Pedro,447422080238688.00,439564764831145.00,31,1.3010940043929,2.8664850915984
4260,PUNTOS DE MEDIDA URBANOS,97038,Cuesta de la Vega O-E - Ronda Segovia-BailÈn,447428363091641.00,439471100589562.00,31,2.8033409878091,8.4992795485534
4141,PUNTOS DE MEDIDA URBANOS,97057,Av.EntrevÌas E-O - Timoteo PÈrez Rubio - M-30,447160952589318.00,4429170342813.00,31,-3.2163174134282,7.0078156876047
4134,PUNTOS DE MEDIDA URBANOS,97059,Retama N-S  - Omb˙ - MÈndez √Ålvaro,447190194861574.00,442687481946096.00,31,-4.3430358664690,7.8172940911948
3436,PUNTOS DE MEDIDA URBANOS,97061,Entrada M -30 S-N - M-30 - MÈndez √Ålvaro,447156966718057.00,442630438876704.00,31,-3.0594633295265,-9.2867906979291
6678,PUNTOS DE MEDIDA M-30,PM10985,PM10985,447265338426533.00,443433870684872.00,31,-6.8094747414884,2.1186501144504
5785,PUNTOS DE MEDIDA URBANOS,40003,Av. Buenos Aires - RÌo Iguaz˙-Av. Palomeras,447100210647175.00,444684578747124.00,31,-1.6377709229587,5.3487065282842
5814,PUNTOS DE MEDIDA URBANOS,41004,Av. Albufera - Concordia-Sierra de Javalambre,447219904785119.00,443586313126952.00,31,-5.7311167784000,1.6258401334327
5937,PUNTOS DE MEDIDA URBANOS,44039,C/. Vicente Espinel  - Vicente Espinel-Alcal·,44765501443537.00,445728229100119.00,31,-4.9179182447425,1.1930620722344
3781,PUNTOS DE MEDIDA URBANOS,52406,C/. El Bosco  - Maruja GarcÌa Romero-RamÛn PÈrez Ayala,447302384270801.00,444604438202053.00,31,4.0584027631858,8.9601909538642
6202,PUNTOS DE MEDIDA URBANOS,54010,Camino Viejo de Vic·lvaro - Calahorra-San Cipriano,447301074000555.00,44829343305777.00,31,4.5880511854283,-8.0955904465480
6203,PUNTOS DE MEDIDA URBANOS,54011,C/. San Cipriano - Villalmanzo-Lago Van,447298944460221.00,448624130506058.00,31,4.3295059507140,9.5488042809951
6334,PUNTOS DE MEDIDA URBANOS,57003,Av. LogroÒo - Manuel Aguilar MuÒoz-Los Brezos,447935215849965.00,450007408887985.00,31,1.2360704557844,2.7931654588475
6383,PUNTOS DE MEDIDA URBANOS,59029,C/. MartÌnez Villergas - Caribe-Av. Badajoz,44773010397285.00,444566283812807.00,31,2.2361796947152,-7.0814268116117
3661,PUNTOS DE MEDIDA URBANOS,64404,Av. Canillejas a Vic·lvaro - Av. Guadalajara-Suecia,447503886169318.00,44824626579475.00,31,-1.4331159424797,3.7862847613746
6442,PUNTOS DE MEDIDA URBANOS,65031,C/. Hacienda de Pavones - Pico Artilleros-Fuente Carrantona,447271455460591.00,446019560581206.00,31,-2.1303895292053,6.8153896116146
6465,PUNTOS DE MEDIDA URBANOS,67406,C/. Arroyo Media Legua - M-23-Alcalde Garrido Juaristi,447416766729614.00,444813956380515.00,31,1.1492711415472,3.8249957153658
6531,PUNTOS DE MEDIDA URBANOS,71032,C/. Albasanz - Miguel Yuste-San Romualdo,447685190195861.00,447305995688367.00,31,5.3324912839633,1.5444359344704
6612,PUNTOS DE MEDIDA URBANOS,79015,Av. Francisco Pi y Margall - MarÌa de Portugal-Av. Burgos,448309710563596.00,443691332431567.00,31,1.0130148152302,-3.3594255940170
5215,PUNTOS DE MEDIDA URBANOS,82016,C/. Gonzalez Davila - Gamonal-Hormigueras,446977189288491.00,445924541586827.00,31,-6.3303777168423,1.3794568700084
5376,PUNTOS DE MEDIDA URBANOS,89004,C/. JosÈ GutiÈrrez - Av. Suertes-Av. Ensanche Vallecas,44688059831391.00,448927658075906.00,31,2.8256414864190,8.8509865804622
3802,PUNTOS DE MEDIDA URBANOS,26021,AV.ANDALUCIA N-S(AV.ROSALES-AV.POBLADOS),446931920862803.00,441141518901538.00,31,-1.7430571753981,3.9917351772997
4943,PUNTOS DE MEDIDA URBANOS,38024,AV. POBLADOS E-O(GUETARIA-CTRA. TOLEDO),446971018053645.00,439200455659455.00,31,7.5367349009533,2.4153265488038
4945,PUNTOS DE MEDIDA URBANOS,38026,POBLADOS O-E(CERILLERAS-VENTURA DIAZ B.),446964103730695.00,43826866338215.00,31,6.3209363493213,-1.9324122036712
4569,PUNTOS DE MEDIDA URBANOS,32033,MELCHOR FERNANDEZ ALMAGRO O-E(AV. BETANZOS-FERROL),448102607517361.00,440065707759486.00,31,-8.5582149241235,2.7927363798613
3588,PUNTOS DE MEDIDA URBANOS,32034,CAMINO CHORRILLO S-N(ENTRADA A PIEDRAFITA CEBRERO),448032382834478.00,439717679141872.00,31,-5.1141581931638,1.3530067403495
3589,PUNTOS DE MEDIDA URBANOS,32035,SINESIO DELGADO O-E(A.MACHADO-PIEDRAFITA CEBRERO),448029552119865.00,439684617041164.00,31,-1.1700575736160,-2.7001200374888
4570,PUNTOS DE MEDIDA URBANOS,32036,AV. BETANZOS S-N(PIEDRAFITA DEL CEBRERO-RIBADAVIA),448054818109052.00,439746806333671.00,31,-5.4648974508693,1.5336286713990
3737,PUNTOS DE MEDIDA URBANOS,32039, SALIDA APARCAMIENTO PZBLICO HOSPITAL CARLOS III,448090234667034.00,440984322602015.00,31,7.0686827273886,-2.2318725064518
4573,PUNTOS DE MEDIDA URBANOS,32041, SALIDA APARCAMIENTO GENERAL HOSPITAL CARLOS III,44808915132214.00,44098900747362.00,31,2.8073019450615,8.5563244468646
4574,PUNTOS DE MEDIDA URBANOS,32042,AV. ASTURIAS S-N(P: DIRECCISN-SINESIO DELGADO),448070575519544.00,440709521010577.00,31,-4.4144038729749,8.9674813882624
4575,PUNTOS DE MEDIDA URBANOS,32043,AV. ASTURIAS O-E(P: DIRECCISN-ROSARIO ROMERO),448057868550231.00,440847323776941.00,31,-3.1970327451011,-6.9038928853738
4576,PUNTOS DE MEDIDA URBANOS,32044,AV. ASTURIAS O-E(SINESIO DELGADO -P: DIRECCISN),44806827207566.00,440721893863945.00,31,-1.9822532149321,-4.5197805813252
3738,PUNTOS DE MEDIDA URBANOS,32046,AV. ASTURIAS E-O(CAQAVERAL-MONTOYA),448030222716.00,441150885952793.00,31,5.0880333871067,-1.3191433845360
1052,PUNTOS DE MEDIDA M-30,09NC51PM01,09NC51PM01,447298345492174.00,443545872891973.00,31,1.1206715273121,2.4967797500593
6898,PUNTOS DE MEDIDA M-30,09XC09PM01,09XC09PM01,447319024994028.00,443637978784794.00,31,3.9984603742833,1.1809200381155
1037,PUNTOS DE MEDIDA M-30,15RR22PM01,15RR22PM01,447233107542969.00,439601645922205.00,31,-3.9211533358689,-4.6075228092624
