idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude,,,,
4882,PUNTOS DE MEDIDA URBANOS,"28033",GOLONDRINA ENTRE BAJA DE LA IGLESIA Y GALAXIA,447885771190109.00,433673453384407.00,31,-10.634.350.268.947,34.476.455.962.667,,,,
4886,PUNTOS DE MEDIDA URBANOS,"28037",CAROLI ENTRADA CRUCE 2814,447921099500021.00,433551350896962.00,31,16.566.619.938.551,37.251.119.688.289,,,,
4871,PUNTOS DE MEDIDA URBANOS,"28017",V. ROSALES E-O (DIPLOMATICOS-C.HUMERA),447860761276748.00,434076290869941.00,31,62.041.959.741.571,-18.984.815.410.676,,,,
4873,PUNTOS DE MEDIDA URBANOS,"36026",ARROYO POZUELO E-O(COBATILLAS-CTRA.HUMERA A ARAVACA),447848049065205.00,434135111933814.00,31,10.998.864.726.781,-25.060.214.065.732,,,,
4877,PUNTOS DE MEDIDA URBANOS,"36027",CTRA.DE HUMERA ENTRE RIO NELA Y ARROYO POZUELO,447834699310261.00,43404908443099.00,31,-72.104.889.628.338,19.333.122.316.357,,,,
5894,PUNTOS DE MEDIDA URBANOS,"42028",AV. VESNTISQUERO DE LA CONDESA N-S (LATERAL TUNEL),448190308557273.00,439474159504024.00,31,-17.957.432.053.436,57.166.165.733.981,,,,
5895,PUNTOS DE MEDIDA URBANOS,"42029",VENTISQUERO DE LA CONDESA LATERAL TUNEL S-N(HERRERA ORIA-VENTISQUERO DE LA CONDESA),448203105360473.00,439415894249587.00,31,-28.848.122.670.190,87.155.971.947.204,,,,
5898,PUNTOS DE MEDIDA URBANOS,"42034",VENTISQUERO DE LA CONDESA ENTRADA TUNEL N-S,448202132265197.00,43940106797921.00,31,85.677.338.768.358,-27.938.995.615.562,,,,
5899,PUNTOS DE MEDIDA URBANOS,"42035",AV. CARDENAL HERRERA ORIA 124 S-N(ACCESO M-607-ISLA DE SICILIA),44826175971569.00,441086002728392.00,31,-38.396.151.504.693,-17.870.728.867.677,,,,
5900,PUNTOS DE MEDIDA URBANOS,"42036",CARDENAL HERRERA ORIA E-O(MANRESA-M-607),448262610070351.00,441079753303418.00,31,-15.352.092.199.771,35.272.896.392.843,,,,
3712,PUNTOS DE MEDIDA URBANOS,"42401",T√ÅCTICO - PICO BALAITUS. 1 N-S,448162767493641.00,439019032558039.00,31,-12.134.255.997.033,-26.040.036.905.834,,,,
6562,PUNTOS DE MEDIDA URBANOS,"75004",AV. LLANO CASTELLANO S-N(MANUEL TOVAR-ISLA JAVA),44825908920185.00,441988828910925.00,31,67.157.026.953.657,15.905.834.406.023,,,,
6563,PUNTOS DE MEDIDA URBANOS,"75005",NTRA. SRA. VALVERDE S-N(ISLA JAVA-ISLA GRACIOSA),448273944992971.00,441945238550111.00,31,-30.467.561.934.849,-65.789.088.797.186,,,,
6564,PUNTOS DE MEDIDA URBANOS,"75006",NTRA. SRA. VALVERDE S-N(VISTAS A MORALEJA-AFUERAS VALVERDE),448346738285703.00,441917854610517.00,31,67.796.848.751.419,21.114.789.918.996,,,,
6565,PUNTOS DE MEDIDA URBANOS,"75007",NTRA. SRA. VALVERDE N-S(ANTONIO CABEZON-AFUERAS VALVERDE)(160mts),448374528688564.00,441989224003077.00,31,18.345.369.497.028,46.651.644.256.668,,,,
6566,PUNTOS DE MEDIDA URBANOS,"75008",NTRA. SRA. VALVERDE N-S(ANTONIO CABEZON-AFUERAS VALVERDE)(100mts),448369028903644.00,441974542858656.00,31,-65.444.555.571.817,15.515.998.695.863,,,,
6560,PUNTOS DE MEDIDA URBANOS,"75002",AV. LLANO CASTELLANOO-E(MARCOS ORUETA--MAURICIO LEGENDRE),448196194793195.00,442128084346872.00,31,-22.029.866.779.706,-69.286.113.178.573,,,,
6561,PUNTOS DE MEDIDA URBANOS,"75003",MAURICIO LEGENCRE S-N(C/VIEJAS-AV. LLANO CASTELLANO),448209368338417.00,442129914791011.00,31,38.614.855.665.575,-48.594.591.064.638,,,,
6582,PUNTOS DE MEDIDA URBANOS,"76002",SANTUARIO VALVERDE. 2 S-N (MONASTERIO SILOS - MONASTERIO ESCORIAL),448415747089373.00,440048546788316.00,31,-41.586.741.528.108,-70.344.248.180.846,,,,
6583,PUNTOS DE MEDIDA URBANOS,"76003",SANTUARIO VALVERDE. 6 N-S (SANTUARIO VALVERDE - MONASTERIO ESCORIAL),448427739271935.00,440050919794638.00,31,-40.047.593.121.429,11.675.720.753.879,,,,
6963,PUNTOS DE MEDIDA URBANOS,"76004",MONASTERIO SUSO Y YUSO E-O (AV. MONTECARMELO - MONASTERIO LI…BANA),448403522558778.00,441072432843736.00,31,24.301.884.328.860,60.473.523.327.315,,,,
9861,PUNTOS DE MEDIDA URBANOS,"76009",MONASTERIO SUSO Y YUSO E-O (AV. MONTECARMELO - MONASTERIO LI…BANA),448404430867355.00,440992786962017.00,31,-76.859.763.178.367,-24.728.636.540.008,,,,
9858,PUNTOS DE MEDIDA URBANOS,"76011",AV. MONASTERIO SILOS O-E (MONASTERIO EL PAULAR - AV. MONTECARMELO),448406687067044.00,440830321163359.00,31,44.700.431.529.503,93.512.262.737.257,,,,
6788,PUNTOS DE MEDIDA M-30,"PM33202",PM33202,448177106530883.00,444172929274918.00,31,-14.730.513.113.736,32.768.586.989.981,,,,
6932,PUNTOS DE MEDIDA M-30,"PM33221",PM33221,448190808585812.00,443110345127682.00,31,16.976.898.966.396,54.992.513.443.173,,,,
3881,PUNTOS DE MEDIDA URBANOS,"2035",Sirio S-N - M-30 -Estrella Polar,447372072751367.00,443763027824321.00,31,-18.353.699.948.271,46.925.908.653.017,,,,
3602,PUNTOS DE MEDIDA URBANOS,"2036",Estrella Polar O-E - Pez Austral-Sirio,447379985932971.00,443704770489316.00,31,90.948.225.865.548,-19.945.608.437.594,,,,
3882,PUNTOS DE MEDIDA URBANOS,"2038",Dr. Esquerdo S-N - Moneda-Alcalde Sainz Baranda,447420632052187.00,443312723161097.00,31,-14.226.931.287.258,-46.753.928.909.262,,,,
3883,PUNTOS DE MEDIDA URBANOS,"2039",Dr. Esquerdo N-S - Moneda-Samaria,447414591151423.00,443292896119508.00,31,-46.573.204.281.472,-10.109.658.540.979,,,,
3909,PUNTOS DE MEDIDA URBANOS,"4001",Concha Espina. 57 O-E - Serrano-Rodriguez Marin,447831401988542.00,442437879870119.00,31,14.110.518.019.661,46.274.860.317.331,,,,
3912,PUNTOS DE MEDIDA URBANOS,"4006",Ramon y Cajal E-O - P∫ de los Jacintos -Alfonso XIII,447839002596911.00,443594500338309.00,31,46.407.504.114.167,99.187.020.725.478,,,,
3914,PUNTOS DE MEDIDA URBANOS,"4008",RamÛn y Cajal O-E - Principe Vergara-Marcenado ,447831180715951.00,442723479284831.00,31,-40.673.135.468.298,11.950.257.609.826,,,,
3915,PUNTOS DE MEDIDA URBANOS,"4009",Principe Vergara N-S - Concha Espina-Pl. CataluÒa,44782312389685.00,442643133460312.00,31,-30.258.099.016.604,-68.665.512.375.476,,,,
3916,PUNTOS DE MEDIDA URBANOS,"4010",Concha Espinal O-E - Rodriguez Marin-Principe Vergara,447831467257154.00,442567440170829.00,31,-68.975.777.535.659,-21.584.024.453.568,,,,
3922,PUNTOS DE MEDIDA URBANOS,"4016",Padre Claret S-N - Carlos Pereyra-Ramon y Cajal,447834704005764.00,443679545512143.00,31,-41.013.680.838.397,47.997.179.656.624,,,,
3980,PUNTOS DE MEDIDA URBANOS,"6040",Jose Ortega y Gasset. 16 O-E - Lagasca-Velazquez,447595421665928.00,442038462219924.00,31,19.462.293.156.071,-42.959.552.358.564,,,,
3981,PUNTOS DE MEDIDA URBANOS,"6041",Velazquez S-N (Lateral) - General Oraa-Maria Molina,447660926084653.00,442170130180887.00,31,23.502.183.366.343,-58.801.036.754.349,,,,
3986,PUNTOS DE MEDIDA URBANOS,"6303", Fancisco Silvela E-O (Detras G. 4) - ,447691171571679.00,442530629632708.00,31,-73.968.721.572.146,23.603.172.789.836,,,,
3987,PUNTOS DE MEDIDA URBANOS,"6304", Francisco Silvela E-O (Delante G. 3) - ,447689675479677.00,442542907864504.00,31,51.641.367.671.656,-13.416.877.842.053,,,,
3988,PUNTOS DE MEDIDA URBANOS,"6305", Principe Vergara N-S (Delante G. 9) - ,44769410037877.00,442515063776399.00,31,10.094.753.260.885,-33.397.660.932.567,,,,
3757,PUNTOS DE MEDIDA URBANOS,"6013",Velazquez S-N - Maldonado-Diego de Leon,447638195354128.00,442147264370059.00,31,55.098.259.689.396,11.967.512.370.699,,,,
3978,PUNTOS DE MEDIDA URBANOS,"6038",Lopez de Hoyos E-O - Principe Vergara- Gta.Lopez Hoyos,447715866023573.00,442516468048763.00,31,10.019.107.972.836,33.140.319.080.023,,,,
3979,PUNTOS DE MEDIDA URBANOS,"6039",Jose Ortega y Gasset. 13 E-O - Claudio Coello-Serrano,447596414995332.00,441927675230882.00,31,64.907.287.151.666,-19.890.691.575.638,,,,
7132,PUNTOS DE MEDIDA URBANOS,"6716", Velazquez. 24 S-N - Jorge Juan-Goya,447526062687327.00,442063924345615.00,31,45.688.826.119.959,13.217.361.999.371,,,,
3990,PUNTOS DE MEDIDA URBANOS,"6307", Principe Vergara N-S(Delante G. 10) - ,447689073469101.00,442514868909577.00,31,41.842.832.545.804,63.613.775.910.632,,,,
3991,PUNTOS DE MEDIDA URBANOS,"6308", Principe Vergara S-N(Delante G. 8) - ,447697843347059.00,442539309007417.00,31,-25.759.044.148.598,56.112.955.530.664,,,,
4099,PUNTOS DE MEDIDA URBANOS,"11028",Embajadores S-N(Tunel a 130mts) - Bronce -Antracita,447124848414877.00,441463107799277.00,31,-40.549.488.157.425,53.710.904.397.388,,,,
4118,PUNTOS DE MEDIDA URBANOS,"12011",Juan Vera E-O - Batalla Belchite-P∫ Delicias,447216749489107.00,441259640507434.00,31,-42.390.961.069.595,73.614.880.805.194,,,,
4119,PUNTOS DE MEDIDA URBANOS,"12012",P∫ Delicias S-N - Alejandro Ferrant-Juan Vera,447206132068119.00,4411588020631.00,31,39.195.698.138.545,36.004.360.681.911,,,,
4437,PUNTOS DE MEDIDA URBANOS,"21015",P∫ Castellana S-N - Pl.Gregorio MaraÒon-Pl.San Juan de la Cruz,447692749390846.00,441505950979128.00,31,26.082.027.687.837,80.318.117.631.838,,,,
4442,PUNTOS DE MEDIDA URBANOS,"21020",JosÈ Abascal. 52 O-E - Zurbano-Migeul Angel,44768234025566.00,441352990335155.00,31,-35.052.773.315.868,-85.446.542.699.775,,,,
4443,PUNTOS DE MEDIDA URBANOS,"21021",Maria Molina E-O - Del Pinar-Alvarez de Baena,447680634007844.00,441693345338003.00,31,63.111.456.723.414,19.120.912.294.765,,,,
3407,PUNTOS DE MEDIDA URBANOS,"21009",Santa Engracia. 26 S-N - Caracas-Pl. Chamberi,447605634680398.00,440981857233438.00,31,-17.020.923.624.375,-54.737.853.464.875,,,,
4433,PUNTOS DE MEDIDA URBANOS,"21010",JosÈ Abascal. 52 O-E - Alvarez de Castro-Santa Engracia,447687963059079.00,440569189698974.00,31,41.910.297.420.772,-91.642.864.658.211,,,,
7019,PUNTOS DE MEDIDA URBANOS,"23015",Av.Filipinas14 E-O (Lateral dcho) - Jes˙s Maestro - Cea Berm˙dez,447701153698027.00,439785496865501.00,31,64.044.879.039.764,-19.616.059.029.388,,,,
4606,PUNTOS DE MEDIDA URBANOS,"33023",Av.Monforte de Lemos E-O (T˙nel a 80m) - P∫Castellana-Pedro Rico,448113245478481.00,441599016594513.00,31,-80.927.790.810.931,26.266.459.402.643,,,,
3474,PUNTOS DE MEDIDA URBANOS,"34008",LÛpez de Hoyos E-O - Marcenado-Eugenio Salazar,447757914504308.00,443050664986884.00,31,-12.881.877.644.024,33.772.447.360.344,,,,
4627,PUNTOS DE MEDIDA URBANOS,"34009",LÛpez de Hoyos. 133 O-E - Marcenado-Ramos CarriÛn,447775114895343.00,443264988732164.00,31,-60.724.128.080.528,17.940.564.480.443,,,,
4642,PUNTOS DE MEDIDA URBANOS,"34030",Alfonso XIII. 35 N-S - RamÛn y Cajal-Luis Larrainza,447831572379296.00,443500702410482.00,31,11.395.138.189.260,-26.583.292.647.083,,,,
4669,PUNTOS DE MEDIDA URBANOS,"35032",Azcona E-O - Villafranca-Camilo JosÈ Cela,447654637818116.00,443591587877679.00,31,15.910.111.747.177,51.903.180.335.521,,,,
4670,PUNTOS DE MEDIDA URBANOS,"35033",Av.Brasilia S-N - Av.Bonn-Av.Badajoz,447692038583466.00,444046179485609.00,31,63.633.568.811.622,-17.881.279.054.666,,,,
3418,PUNTOS DE MEDIDA URBANOS,"90002",P∫ Pontones N-S - Sta.Casilda-P∫ Imperial,447317126732877.00,439425964779039.00,31,-13.032.345.339.401,42.565.692.616.663,,,,
4688,PUNTOS DE MEDIDA URBANOS,"90003",P∫ Imperial E-O - Gta.Piramides-Pl.Francisco Morano,447298104304805.00,439390127759221.00,31,41.846.437.562.640,90.040.649.309.297,,,,
9971,PUNTOS DE MEDIDA URBANOS,"90024",P∫ Imperial S-N - Gil ImÛn -JemenuÒo,447346893539107.00,439261974395194.00,31,-80.879.794.819.871,-17.368.303.494.057,,,,
4690,PUNTOS DE MEDIDA URBANOS,"90005",P∫ Pontones N-S - Paradinas-P∫ MelancÛlicos,447307183650664.00,439057935122317.00,31,12.024.990.943.008,26.483.209.159.059,,,,
4692,PUNTOS DE MEDIDA URBANOS,"90007",Puente San Isidro O-E - M-30 -P∫ MelancÛlicos,44730339546722.00,438841470344808.00,31,30.722.716.976.228,-91.953.636.961.678,,,,
4695,PUNTOS DE MEDIDA URBANOS,"90010",Ronda de Segovia S-N - Gil ImÛn -Algeciras,447372128233133.00,439231093398404.00,31,-84.658.651.719.880,-18.198.377.866.299,,,,
9972,PUNTOS DE MEDIDA URBANOS,"90025",Gil ImÛn E-O - Villoslada -P∫ Imperial,447341660961738.00,439346686566196.00,31,23.306.338.025.296,72.135.223.614.796,,,,
4701,PUNTOS DE MEDIDA URBANOS,"90022",Toledo S-N - Dr.Vallejo N·jera-Santa Casilda,447306832233044.00,439631984021637.00,31,37.851.080.143.215,-20.254.537.349.896,,,,
6982,PUNTOS DE MEDIDA URBANOS,"97019",Av.Pablo Iglesiass N-S  - Ju·n XXIII - Almansa,447816248529457.00,439874190277079.00,31,37.919.560.958.660,-19.194.734.829.689,,,,
5773,PUNTOS DE MEDIDA URBANOS,"97022",Av.Reina Victoria E-O   - Gral. Ib·Òez √çbero - Estudiantes,447780490439929.00,439835780186732.00,31,69.784.179.332.878,19.146.970.024.926,,,,
5774,PUNTOS DE MEDIDA URBANOS,"97024",Av.Moncloa O-E  - La Granja - Del Valle,447775463291469.00,439353607882774.00,31,47.223.336.918.011,-11.275.545.582.784,,,,
5776,PUNTOS DE MEDIDA URBANOS,"97026",Av.Reina Victoria O-E  - Guzm·n el Bueno-Gral. IbaÒez √çbero,44777523616262.00,439726210465641.00,31,66.590.136.385.244,20.683.535.732.044,,,,
3500,PUNTOS DE MEDIDA URBANOS,"97034",Juan XXIII - N-S  - Ramiro Maetzu - Av. Moncloa,4477880207928.00,439269365509797.00,31,14.553.420.693.903,32.002.906.755.749,,,,
3412,PUNTOS DE MEDIDA URBANOS,"97035",Av.Federico Rubio S-N  - Pablo Iglesias  - Almansa,447798866703366.00,440044412728648.00,31,-69.673.077.924.560,19.133.181.249.091,,,,
5767,PUNTOS DE MEDIDA URBANOS,"97010",Av.Arcos Victoria S-N - Reyes CatÛlicos - Av.Complutense,447695880919371.00,438595991916847.00,31,78.941.097.916.407,-17.455.140.906.302,,,,
4483,PUNTOS DE MEDIDA URBANOS,"97065",(AFOROSAv.Valladolid S-N - Loeches- Av. MarquÈs de Monistrol ,447628552946687.00,437909079062315.00,31,-32.377.100.052.524,-78.480.271.876.172,,,,
4487,PUNTOS DE MEDIDA URBANOS,"97069",Pte Castilla O-E - Entrada Pte Franceses por Cra Castilla,447643714303947.00,43754803285927.00,31,33.956.097.294.866,73.064.525.319.124,,,,
4488,PUNTOS DE MEDIDA URBANOS,"97070",M·rques de Monistrol O-E - Entrada Pte Franceses por M-30,447641038001266.00,437618000844616.00,31,17.181.345.455.892,43.308.616.646.680,,,,
4702,PUNTOS DE MEDIDA URBANOS,"97072",P∫.Imperial N-S - Pl.Fco.Morano-Gta.Pir·mides,447283443092496.00,439423646891371.00,31,28.668.976.414.961,-70.283.593.417.522,,,,
3516,PUNTOS DE MEDIDA URBANOS,"97078",Salida Calle 30 E-O - (Tronco M-30 -Gta.Pir·mides)a 280mts,447249533073849.00,439762251762221.00,31,28.764.572.691.950,-61.969.796.707.152,,,,
4704,PUNTOS DE MEDIDA URBANOS,"97079",Salida calle30 E-O - MarquÈs de Vadillo-Gta.Pir·mides a 280mts,447250644867752.00,439758017340301.00,31,50.518.647.488.212,-13.185.279.804.119,,,,
4127,PUNTOS DE MEDIDA URBANOS,"97410",(TACTICA)MÈndez √Ålvaro S-N - (Comercio-Bustamante),447262501766432.00,441934409928597.00,31,-41.882.112.660.362,-66.335.271.010.108,,,,
5835,PUNTOS DE MEDIDA URBANOS,"41025",C/. Payaso FofÛ - Arroyo del Olivar-Av. Albufera,4471721322032.00,444159388752507.00,31,23.809.379.182.988,52.724.690.735.241,,,,
5837,PUNTOS DE MEDIDA URBANOS,"41027",Av. Buenos Aires - Sierra Salvada-Av. Albufera,447151505630521.00,444662330470734.00,31,69.516.796.114.721,-21.740.995.673.851,,,,
5838,PUNTOS DE MEDIDA URBANOS,"41029",Av. Albufera - Av. Pablo Neruda-Santiago AliÛ,447139385719877.00,445364792703106.00,31,40.789.204.675.922,32.074.772.366.209,,,,
5839,PUNTOS DE MEDIDA URBANOS,"41030",Av. Albufera - San Claudio-Av. Pablo Neruda,447125885469645.00,445613142465601.00,31,-15.979.074.938.262,52.442.716.975.193,,,,
5840,PUNTOS DE MEDIDA URBANOS,"41031",Av. Albufera - Av. Pablo Neruda-San Claudio,447122473228112.00,445646595651698.00,31,20.901.116.375.756,-66.913.516.984.758,,,,
6945,PUNTOS DE MEDIDA URBANOS,"41032",Av. Albufera - Fuengirola-Rafael Alberti,447112460497206.00,445838665330497.00,31,-15.294.070.725.526,-33.630.015.588.197,,,,
5867,PUNTOS DE MEDIDA URBANOS,"41406",C/. RamÛn PÈrez de Ayala  - RamÛn PÈrez de Ayala-El Bosco,447277871244737.00,444793584755917.00,31,46.706.084.647.363,11.329.226.941.871,,,,
5868,PUNTOS DE MEDIDA URBANOS,"41407",C/. Sierra de Cameros - PeÒa Gorbea-Av. Albufera,447209701684135.00,443702084847846.00,31,71.966.537.006.085,-15.599.661.123.423,,,,
5869,PUNTOS DE MEDIDA URBANOS,"41408",C/. Puerto Pajares - PeÒa Gorbea-Av. Albufera,447206908745736.00,443739709631988.00,31,-18.559.545.430.869,59.745.656.932.438,,,,
9840,PUNTOS DE MEDIDA URBANOS,"41056",Av. Albufera - Pedro Callejo-Pedro Laborde,44715342910925.00,445124315495966.00,31,43.508.633.089.274,-12.793.704.220.700,,,,
6947,PUNTOS DE MEDIDA URBANOS,"41057",Av. Albufera - Santiago Alio-Pedro Laborde,447143998769465.00,445358945529824.00,31,-31.704.226.157.217,78.621.378.819.063,,,,
3645,PUNTOS DE MEDIDA URBANOS,"44023",C/. Alcal·  - Concejal Juilo GÛmez-Hermanos Machado,447622121063274.00,44500532076786.00,31,55.329.574.953.142,13.323.067.263.075,,,,
3775,PUNTOS DE MEDIDA URBANOS,"44025",C/. Alcal·  - Boldano-Arturo Soria,447671186964624.00,445890136814201.00,31,-42.305.849.599.761,-92.735.922.541.069,,,,
3776,PUNTOS DE MEDIDA URBANOS,"44026",C/. Alcal· - Vicente Espinel-V·zquez de Mella,447660979025601.00,445739392337034.00,31,-45.053.085.197.677,82.384.398.124.083,,,,
3756,PUNTOS DE MEDIDA URBANOS,"44027",C/. Alcal· - San Romualdo-Miguel Yuste,447716192997787.00,447133179017174.00,31,35.340.192.286.871,-10.719.303.332.558,,,,
5928,PUNTOS DE MEDIDA URBANOS,"44030",Av. Daroca  - Virgen de la AlegrÌa-Ricardo Ortega,447601420045132.00,444255859412226.00,31,64.726.988.305.639,-14.550.528.888.320,,,,
5929,PUNTOS DE MEDIDA URBANOS,"44031",C/. J.M¬™. Fern·ndez Lanseros  - Av. Daroca-Alcal·,44760004724513.00,444347712191502.00,31,39.993.818.832.418,11.841.359.129.772,,,,
3644,PUNTOS DE MEDIDA URBANOS,"44022",C/. Alcal· - Mateo GarcÌa-San Gumersindo,447618978948144.00,444863094383496.00,31,-67.923.835.404.835,14.791.530.277.584,,,,
5957,PUNTOS DE MEDIDA URBANOS,"45011",C/. Hermanos GarcÌa Noblejas - Pobladura del Valle-Av. Arcentales,447512830277405.00,446896270898477.00,31,41.011.607.265.879,-20.001.282.337.881,,,,
5958,PUNTOS DE MEDIDA URBANOS,"45012",C/. Hermanos GarcÌa Noblejas - Fco. Largo Caballero-Pobladura del Valle,447506132024528.00,446912543314809.00,31,-42.980.476.811.081,-56.138.678.717.591,,,,
6000,PUNTOS DE MEDIDA URBANOS,"45407",C/. Hermanos GarcÌa Noblejas - Esculano-Castillo de UclÈs,447544044554142.00,446722079486043.00,31,-45.187.134.387.493,-80.227.422.134.283,,,,
6001,PUNTOS DE MEDIDA URBANOS,"45408",C/. Gandhi - JosÈ Arcones Gil-Hermanos GarcÌa Noblejas,447544252346122.00,446680834414893.00,31,-51.210.963.247.442,-11.343.852.233.909,,,,
6002,PUNTOS DE MEDIDA URBANOS,"45409",C/. Castillo de UclÈs - Castillo de Oropesa-Hermanos GarcÌa Noblejas,447547126965347.00,446732410490453.00,31,-24.262.556.405.807,-76.725.123.228.125,,,,
6003,PUNTOS DE MEDIDA URBANOS,"45410",C/. Paredes de Nava - Idioma Esperanto-Hermanos GarcÌa Noblejas,447480409914157.00,44702742582373.00,31,-56.079.435.240.252,13.570.618.473.481,,,,
6004,PUNTOS DE MEDIDA URBANOS,"45411",C/. Hermanos GarcÌa Noblejas - Versalles-Aquitania,447442267493146.00,447275324828252.00,31,-13.364.887.420.819,-44.573.527.884.866,,,,
6012,PUNTOS DE MEDIDA URBANOS,"46004",C/. Arturo Soria - Navarro Amandi-LÛpez de Hoyos,447918782495531.00,444128052977052.00,31,59.673.089.673.757,16.887.164.525.313,,,,
6013,PUNTOS DE MEDIDA URBANOS,"46005",C/. Arturo Soria - Santo √Ångel-LÛpez de Hoyos,44790789494678.00,444238698629279.00,31,-39.465.227.797.145,-96.391.088.373.761,,,,
6014,PUNTOS DE MEDIDA URBANOS,"46006",C/. Arturo Soria - LÛpez de Hoyos-Santo √Ångel,447900434311732.00,444277565154156.00,31,13.622.532.034.399,-45.011.215.537.095,,,,
6010,PUNTOS DE MEDIDA URBANOS,"46002",C/. Arturo Soria - Emeterio CastaÒos-Allende Salazar,447939051167657.00,443863657648166.00,31,-44.374.460.802.952,-10.026.891.932.427,,,,
6011,PUNTOS DE MEDIDA URBANOS,"46003",C/. Arturo Soria - Emilio Rubin-Pablo Vidal,44792893689606.00,443974631719528.00,31,-96.979.287.868.882,21.275.038.076.667,,,,
6036,PUNTOS DE MEDIDA URBANOS,"46029",C/. LÛpez de Hoyos - LÛpez de Hoyos-Ctra. Canillas,447970436171164.00,444424969377711.00,31,-43.004.683.149.712,67.888.808.397.044,,,,
6040,PUNTOS DE MEDIDA URBANOS,"46034",C/. Torrelaguna  - Sorzano-Acceso M30,447823411290599.00,444188719212723.00,31,37.895.475.979.066,-11.283.525.786.521,,,,
6072,PUNTOS DE MEDIDA URBANOS,"47011",Cta. Sagrado CorazÛn  - Sta. MarÌa Magdalena-Arturo Soria,447999112371005.00,443523526736162.00,31,-49.870.115.526.068,-12.222.309.091.142,,,,
6073,PUNTOS DE MEDIDA URBANOS,"47012",C/. Ramonet - Mesena-Arturo Soria,448024113958278.00,443675722467319.00,31,-56.954.834.994.473,-12.810.411.199.060,,,,
6070,PUNTOS DE MEDIDA URBANOS,"47009",C/. Arturo Soria  - Cultura-Dalia,448136432052258.00,443477776699938.00,31,13.655.750.536.334,-29.878.812.539.736,,,,
3831,PUNTOS DE MEDIDA URBANOS,"47037",C/. Dalia  - Arturo Soria-Dalia,448144221937719.00,443563502692983.00,31,40.155.815.718.908,-34.995.287.196.952,,,,
6099,PUNTOS DE MEDIDA URBANOS,"47039",C/. Bacares - Cuevas de Almanzora-Golfo de SalÛnica,44812374536037.00,443791130076397.00,31,-26.489.521.215.158,82.091.786.528.201,,,,
6107,PUNTOS DE MEDIDA URBANOS,"47404",C/. Alonso Saavedra - Mesena-Arturo Soria,448033268699157.00,443610793286774.00,31,-42.119.223.879.472,-12.364.720.653.263,,,,
3430,PUNTOS DE MEDIDA URBANOS,"47405",C/. Manuel Uribe - Mesena-Arturo Soria,447971620178373.00,443741758616978.00,31,17.472.668.793.048,-56.568.236.514.031,,,,
3777,PUNTOS DE MEDIDA URBANOS,"47406",C/. AÒastro  - Burgo de Osma-Mesena,448008258204373.00,44387796758013.00,31,18.521.271.693.541,-40.514.874.296.177,,,,
6108,PUNTOS DE MEDIDA URBANOS,"47407",C/. Golfo de SalÛnica  - Espliego-San Luis,448090054991708.00,443700325940897.00,31,-85.510.353.269.171,-28.004.560.609.594,,,,
