idelem;tipo_elem;identif;nombre;north; east; zone; longitude; latitude;;
7131;PUNTOS DE MEDIDA M-30;PM40752;PM40752;4474559;444524;30;-3,653928491;40,41981012;;
3827;PUNTOS DE MEDIDA M-30;PM40753;PM40753;4474834;443656;30;-3,664183839;40,42222915;;
6791;PUNTOS DE MEDIDA M-30;PM40901;PM40901;4473272;443766;30;-3,66274916;40,40816524;;
9987;PUNTOS DE MEDIDA URBANOS;87034; AV, ROSALES S-N;4467815;442266;30;-3,679931856;40,3589028;;
3483;PUNTOS DE MEDIDA URBANOS;94004;L,MARQUESADO SO-NO(GIRO S,EZEQUIEL);4465248;439583;30;-3,711284251;40,33558775;;
3484;PUNTOS DE MEDIDA URBANOS;94005;R, PINTO NE-SO(MONTEJO-S,EZEQUIEL);4465355;439602;30;-3,7110707;40,33655305;;
5388;PUNTOS DE MEDIDA URBANOS;94006;R, PINTO SO-NE(LAG MARQUESADO-RESINA);4465354;439613;30;-3,710941111;40,33654483;;
10015;PUNTOS DE MEDIDA URBANOS;94009;MONTEJO NO-SE(CIUDAD FRIAS-REAL PINTO);4465474;439560;30;-3,711576396;40,33762203;;
5027;PUNTOS DE MEDIDA URBANOS;98003; PTA, DEL ANGEL N-S;4474246;438180;30;-3,728673116;40,41654337;;
7102;PUNTOS DE MEDIDA URBANOS;30402;SEGOVIA 69 E-O (GIRO A JUAN DUQUE);4474159;439084;30;-3,718010124;40,4158263;;
3595;PUNTOS DE MEDIDA URBANOS;31060;DR,FEDERICO RUBIO Y GALI N-S(MOGUER-FCO,DE DIEGO);4478830;439555;30;-3,712903224;40,45793898;;
3766;PUNTOS DE MEDIDA URBANOS;31061; Isla de Oza O-E(Isla Alegranza-Antonio Machado);4479602;439034;30;-3,719121727;40,46485538;;
5888;PUNTOS DE MEDIDA URBANOS;42020;GINZO DE LIMIA S-N;4482003;440118;30;-3,706563086;40,48656333;;
5889;PUNTOS DE MEDIDA URBANOS;42021;GINZO DE LIMIA; 60 S-N;4481859;440276;30;-3,70468537;40,4852775;
5890;PUNTOS DE MEDIDA URBANOS;42022;FERM√çN CABALLERO 53 O-E;4481853;440105;30;-3,706702292;40,48521113;;
5891;PUNTOS DE MEDIDA URBANOS;42023;FERMIN CABALLERO; 50 E-O;4481978;440248;30;-3,705026937;40,48634748;
5892;PUNTOS DE MEDIDA URBANOS;42024;ACCESO M-607 A AV, CARDENAL HERRERA ORIA;4482718;440886;30;-3,69756859;40,49305935;;
3713;PUNTOS DE MEDIDA URBANOS;42402;LA MAS√ì; 80 N-S;4481877;439564;30;-3,713087383;40,48538813;
5901;PUNTOS DE MEDIDA URBANOS;42404;(T√ÅCTICO) PE√ëA DEL OSO 2 N-S;4482530;440717;30;-3,699545128;40,49135372;;
5902;PUNTOS DE MEDIDA URBANOS;42405;TACTICO - Islas CÌes 2 O-E;4481641;439336;30;-3,715754784;40,48324553;;
5903;PUNTOS DE MEDIDA URBANOS;42406;TACTICO)JULIO CALVO 26 S-N(CARDENAL HERRERA ORIA-VALLE PINARES LLANOS);4481764;438878;30;-3,721170031;40,48431997;;
3814;PUNTOS DE MEDIDA URBANOS;73004;T√ÅCTICO - CTRA, EL PARDO S-N(PALACIO DE LA ZARZUELA);4482442;436188;30;-3,75297468;40,49022518;;
3680;PUNTOS DE MEDIDA URBANOS;73005;T√ÅCTICO - SALIDA PALACIO ZARZUELA A LA CTRA EL PARDO;4482445;436173;30;-3,753151966;40,49025105;;
6547;PUNTOS DE MEDIDA URBANOS;73006;T√ÅCTICO - CAMINO TIRO A PICHON;4482472;436216;30;-3,752647329;40,49049758;;
3789;PUNTOS DE MEDIDA URBANOS;76007;ACCESO M-607 N-S (VIA DESERVICIO - AV, MONTECARMELO);4483936;441042;30;-3,695841216;40,50404263;;
5003;PUNTOS DE MEDIDA URBANOS;95006;P∫ EXTREMADURA O-E(CARAMUEL-P∫ ERMITA)(CARRIL ABIERTO);4474156;438501;30;-3,724881071;40,4157564;;
5012;PUNTOS DE MEDIDA URBANOS;95008;CARAMUEL N-S(P∫ EXTREMADURA-JUAN TORNERO);4474018;438428;30;-3,725728091;40,41450783;;
5004;PUNTOS DE MEDIDA URBANOS;95009;P∫ EXTREMADURA E-O(CARAMUEL-PTA, ANGEL)(CARRIL ABIERTO);4474145;438379;30;-3,726317895;40,41564828;;
5018;PUNTOS DE MEDIDA URBANOS;95010;PTA, ANGEL N-S(AV, PORTUGAL-P∫ EXTREMADURA);4474202;438229;30;-3,728091324;40,41615064;;
5005;PUNTOS DE MEDIDA URBANOS;95011;P∫ EXTREMADURA O-E(PTA, ANGEL-CARAMUEL)(CARRIL ABIERTO);4474132;438329;30;-3,726905933;40,41552747;;
3702;PUNTOS DE MEDIDA URBANOS;95012;P∫ EXTREMADURA E-O(PTA ANGEL-FRUELA);4474099;438220;30;-3,728187395;40,4152221;;
5006;PUNTOS DE MEDIDA URBANOS;95014;P∫ EXTREMADURA O-E(STA, URSULA-JAIME VERA);4474052;438140;30;-3,729125695;40,41479277;;
3967;PUNTOS DE MEDIDA URBANOS;6027;Maria Molina; 31 E-O - NuÒez de Balboa-Velazquez;4476763;442272;30;-3,680672562;40,43951166;
6799;PUNTOS DE MEDIDA M-30;PM42352;PM42352;4478705;436936;30;-3,743777519;40,45661832;;
3726;PUNTOS DE MEDIDA URBANOS;2031;Astros E-O - Cruz del Sur-Dr, Esquerdo(Giro Derecha);4473846;443359;30;-3,667596672;40,41330855;;
3886;PUNTOS DE MEDIDA URBANOS;2042;Dr, Esquerdo S-N - Estrella Polar-Astros;4473686;443275;30;-3,668572405;40,41186146;;
4290;PUNTOS DE MEDIDA URBANOS;16012;Isabel la Catolica O-E - Pl, Santo Domingo-Gran Via;4475007;439942;30;-3,707977789;40,42352783;;
4369;PUNTOS DE MEDIDA URBANOS;17038;Fernando el Catolico E-O - Hilarion Eslava-Arcipretes de Hita;4476432;439299;30;-3,715693142;40,43631818;;
4464;PUNTOS DE MEDIDA URBANOS;21035;Santa Engracia ;115 S-N - BretÛn de los Herreros - Rios Rosas;4477114;440639;30;-3,699958765;40,44255866;
4456;PUNTOS DE MEDIDA URBANOS;22003;Rios Rosas; 72 E-O - Santa Engracia - Bravo Murillo;4477267;440558;30;-3,70092813;40,44393116;
4459;PUNTOS DE MEDIDA URBANOS;22006;AgustÌn de Bethancourt; 7 N-S - CristÛbal Bordiu-Rios Rosas;4477315;441183;30;-3,693563215;40,44440802;
4460;PUNTOS DE MEDIDA URBANOS;22007; Pl, San Juan de la Cruz  E-O (P,M,7) - Zurbano-AgustÌn de Bethancourt (P,M,7);4477184;441329;30;-3,69182962;40,44323823;;
4461;PUNTOS DE MEDIDA URBANOS;22008;P∫ Castellana N-S - Pl, San Juan de la Cruz-BretÛn de los  Herreros;4477019;441470;30;-3,690151905;40,44176177;;
4462;PUNTOS DE MEDIDA URBANOS;22009;P∫ Castellana N-S - Entrada Pl, San Juan de la Cruz;4477311;441444;30;-3,690485377;40,44439041;;
4599;PUNTOS DE MEDIDA URBANOS;33016;Arzobispo Morcillo O-E - Acc,Torres-P∫Castellana;4481437;441865;30;-3,685899304;40,48158875;;
4600;PUNTOS DE MEDIDA URBANOS;33017;Arzobispo Morcillo E-O - Acc,Torres-Pedro Rico;4481452;441792;30;-3,686761905;40,48171876;;
4601;PUNTOS DE MEDIDA URBANOS;33018;Arzobispo Morcillo E-O(T˙nel a 180m) - Acc,Torres-Pedro Rico;4481454;441769;30;-3,687033433;40,48173516;;
4626;PUNTOS DE MEDIDA URBANOS;34007;LÛpez de Hoyos O-E - Mantuano-Marcenado;4477533;442999;30;-3,672170138;40,44649835;;
4643;PUNTOS DE MEDIDA URBANOS;34031; Alfonso XIII S-N - LÛpez de Hoyos-Pradillo;4478140;443537;30;-3,665880284;40,45200322;;
4648;PUNTOS DE MEDIDA URBANOS;35001;Clara del Rey E-O - Alustante-Anastasio Aroca;4477152;443115;30;-3,670768206;40,44307406;;
5459;PUNTOS DE MEDIDA URBANOS;60012;P∫Castellana N-S - JoaquÌn Costa -P∫ de la Habana;4477841;441504;30;-3,689826727;40,44916911;;
5491;PUNTOS DE MEDIDA URBANOS;60045;General PerÛn O-E - Orense-Capit·n Haya(Giro);4478395;441285;30;-3,69246038;40,45414434;;
5492;PUNTOS DE MEDIDA URBANOS;60046;Orense N-S - General Orgaz -General PerÛn;4478487;441182;30;-3,693683558;40,45496584;;
5493;PUNTOS DE MEDIDA URBANOS;60047;Orense N-S - General PerÛn-Reina Mercedes;4478368;441172;30;-3,693790461;40,45389313;;
5495;PUNTOS DE MEDIDA URBANOS;60051;Infanta Mercedes N-S - Ju·n de Olias-Gral,PerÛn;4478491;440813;30;-3,698035512;40,45497567;;
5497;PUNTOS DE MEDIDA URBANOS;60053;Segre E-O - Serrano-Concha Espina;4478263;442056;30;-3,683356097;40,45300934;;
7082;PUNTOS DE MEDIDA URBANOS;60401;Salida Edificio Nuevos Ministerios(Delante G,4) - Salida Edificio Nuevos Ministerios(Delante G,4);4477417;441428;30;-3,690683809;40,44534417;;
7080;PUNTOS DE MEDIDA URBANOS;60402;Entrada Edificio Nuevos Ministerios (Delante G,6) - Entrada Edificio Nuevos Ministerios (Delante G,6);4477400;441463;30;-3,690269549;40,4451935;;
7081;PUNTOS DE MEDIDA URBANOS;60403;Salida Edificio Nuevos Ministerios(Delante G,5) - Salida Edificio Nuevos Ministerios(Delante G,5);4477410;441427;30;-3,690694955;40,44528105;;
5554;PUNTOS DE MEDIDA URBANOS;61042;Av,Pio XII S-N - Caidos DivisiÛn Azul-JosÈ Bardasano;4480114;442973;30;-3,672708592;40,46974742;;
5561;PUNTOS DE MEDIDA URBANOS;61049;Potosi O-E - Bolivia-Principe de Vergara;4478922;442638;30;-3,676552346;40,45898628;;
5562;PUNTOS DE MEDIDA URBANOS;61051;Serrano S-N - RodrÌguez MarÌn-Pl,Rep˙blica Ecuador;4478614;442597;30;-3,677008034;40,45620885;;
5600;PUNTOS DE MEDIDA URBANOS;61094;Puerto Rico N-S - Nicaragua-Colombia;4478963;442925;30;-3,673171253;40,45937539;;
5601;PUNTOS DE MEDIDA URBANOS;61095;Puerto Rico N-S - Colombia-Uruguay;4478766;442942;30;-3,672953051;40,45760189;;
5602;PUNTOS DE MEDIDA URBANOS;61096;Uruguay E-O - VÌctor de la Serna-Puerto Rico;4478698;443033;30;-3,671873747;40,45699556;;
5603;PUNTOS DE MEDIDA URBANOS;61097;Uruguay O-E - Pl,Rep˙blica Ecuador-Puerto Rico;4478701;442868;30;-3,673819914;40,45701126;;
5790;PUNTOS DE MEDIDA URBANOS;40008;Av, Buenos Aires - Pedro Laborde-Av, Pablo Neruda;4470649;444672;30;-3,651844183;40,38459639;;
5977;PUNTOS DE MEDIDA URBANOS;45032;C/, Hermanos GarcÌa Noblejas - Castillo de ArÈvalo-Castillo de UclÈs;4475600;446619;30;-3,629322321;40,4293251;;
6264;PUNTOS DE MEDIDA URBANOS;55052;Av, Papa Negro - Esteb·n Palacios-Av, Machupichu;4478983;447208;30;-3,622660006;40,4598387;;
6266;PUNTOS DE MEDIDA URBANOS;55055;C/, Mahonia - Av, Piceas-Av, de los Andes;4478852;447578;30;-3,61828543;40,45868201;;
6267;PUNTOS DE MEDIDA URBANOS;55056;Av, de los Andes - Gta, Mar Caribe-Abelias;4478557;447209;30;-3,622612783;40,45600112;;
6268;PUNTOS DE MEDIDA URBANOS;55057;Av, de los Andes - Pl, Yucatan-Abelias;4478345;446990;30;-3,625177804;40,45407737;;
6940;PUNTOS DE MEDIDA URBANOS;55058;Av, de los Andes - Gta, Mar Caribe-Petunias;4478639;447441;30;-3,619883535;40,45675453;;
6269;PUNTOS DE MEDIDA URBANOS;55059;Av, Machupichu - Av, Papa Negro-Av, Piceas;4478813;447201;30;-3,622728422;40,4583068;;
9838;PUNTOS DE MEDIDA URBANOS;57018;Calle BahÌa de C·diz - Calle  BahÌa de MahÛn-Av, LogroÒo;4479330;449758;30;-3,592612836;40,46312278;;
9839;PUNTOS DE MEDIDA URBANOS;57019;Calle  Planeta - Av, General-Av, LogroÒo;4480357;450881;30;-3,579447021;40,47244177;;
6928;PUNTOS DE MEDIDA URBANOS;57020;Av, LogroÒo - Doblada-Pajarones;4481062;450776;30;-3,580740343;40,47878662;;
9969;PUNTOS DE MEDIDA URBANOS;57024;Luis de la Mata - Av LogroÒo-Galatea;4478167;448192;30;-3,610988167;40,45254964;;
6347;PUNTOS DE MEDIDA URBANOS;57401;Av, LogroÒo - Bureta-MarquÈs Berna;4479729;450501;30;-3,583880586;40,46676181;;
6348;PUNTOS DE MEDIDA URBANOS;57402;Av, LogroÒo  - Av, LogroÒo-San Severo;4479783;450560;30;-3,583188875;40,46725179;;
6345;PUNTOS DE MEDIDA URBANOS;57016;C/, Cartago - Cartago-A-2;4477937;448519;30;-3,607113311;40,45049798;;
6502;PUNTOS DE MEDIDA URBANOS;64016;C/, San Hilario - Gonzalo Torrente Ballester-Av, Luis Aragones;4477651;448754;30;-3,604319034;40,44793604;;
6400;PUNTOS DE MEDIDA URBANOS;64013;Av, Canillejas a Vic·lvaro - MarÌa Sevilla Diago-Albaida;4476189;448221;30;-3,610484948;40,43473244;;
6401;PUNTOS DE MEDIDA URBANOS;64014;Av, Canillejas a Vic·lvaro - Av, Arcentales-Etruria;4476429;448179;30;-3,610999681;40,43689189;;
6617;PUNTOS DE MEDIDA URBANOS;79021;Av, Burgos - Puerto de Somport-C¬∫ Fuencarral a Hortaleza;4483128;443467;30;-3,667150356;40,49693261;;
5368;PUNTOS DE MEDIDA URBANOS;88012;Av, Ensanche de Vallecas - Via de servicio - P,P,-M-45;4468818;448766;30;-3,603466373;40,36836325;;
5370;PUNTOS DE MEDIDA URBANOS;88014;Via de servicio M-45 acceso Av, Ensanche de Vallecas - M-45-Av, Ensanche de Vallecas;4468792;448657;30;-3,604748082;40,36812231;;
9864;PUNTOS DE MEDIDA URBANOS;88401;Av, EntrepeÒas - Av, EntrepeÒas-Av, Suertes;4469310;448630;30;-3,605107824;40,37278717;;
9863;PUNTOS DE MEDIDA URBANOS;88402;Av, EntrepeÒas - Adrada-Av, Suertes;4469244;448596;30;-3,605502981;40,3721905;;
5373;PUNTOS DE MEDIDA URBANOS;89001;Av, Ensanche Vallecas - M-45-JosÈ GutiÈrrez;4468766;448797;30;-3,603097079;40,3678967;;
5374;PUNTOS DE MEDIDA URBANOS;89002;JosÈ GutiÈrrez - Av, Cerro Milano-Av, Ensanche Vallecas;4468642;448829;30;-3,602710234;40,36678158;;
5366;PUNTOS DE MEDIDA URBANOS;88010;Av, Ensanche de Vallecas - Via de servicio - P,P,-M-45;4468922;448537;30;-3,606171931;40,36928605;;
4927;PUNTOS DE MEDIDA URBANOS;38006;BELZUNEGUI N-S(RIBERA-AV,POBLADOS);4469775;437387;30;-3,737579836;40,37620737;;
4928;PUNTOS DE MEDIDA URBANOS;38007; AVD,POBLADOS GIRO O-S A ERICA;4470658;435777;30;-3,756633043;40,3840393;;
4929;PUNTOS DE MEDIDA URBANOS;38008;AV,DE ABRANTES N-S(BESOLLA-POBLADOS);4469809;437643;30;-3,734567723;40,37653285;;
4930;PUNTOS DE MEDIDA URBANOS;38009;AV, POBLADOS O-E(ABRANTES-VIA LUSITANA);4469713;437642;30;-3,73457011;40,37566797;;
4931;PUNTOS DE MEDIDA URBANOS;38010;VIA LUSITANA S-N(HALCONERO REY-POBLADOS);4469586;437704;30;-3,733827402;40,37452853;;
5261;PUNTOS DE MEDIDA URBANOS;84026;CTRA B? FORTUNA S-N(M40-FLAUTAS);4469204;435050;30;-3,765049185;40,37088472;;
5269;PUNTOS DE MEDIDA URBANOS;84034;CTRA AL B? FORTUNA E-O SENTIDO M-40;4468765;434169;30;-3,775380307;40,36686092;;
5270;PUNTOS DE MEDIDA URBANOS;84035;PINAR DE SAN JOSE S-N;4468626;434139;30;-3,775719271;40,36560638;;
5271;PUNTOS DE MEDIDA URBANOS;84036;CTRA AL B? FORTUNA O-E SENTIDO AV, PESET;4468614;434035;30;-3,776942848;40,36549006;;
5190;PUNTOS DE MEDIDA URBANOS;81010;CAPRICHOS S-N(P,SARASATE-SEPULVEDA);4473344;438261;30;-3,727630911;40,40842378;;
5260;PUNTOS DE MEDIDA URBANOS;84025;AV PESETA SE-NO(CLARINETES-FLAUTAS);4469206;435116;30;-3,764272037;40,37090787;;
4530;PUNTOS DE MEDIDA URBANOS;31052;VILLAAMIL N-S(SANCHEZ PRECIADO-OFELIA NIETO);4479646;439988;30;-3,707873846;40,46532121;;
4536;PUNTOS DE MEDIDA URBANOS;31058;P: DIRECCISN E-O(ISLA GOMERA-OFELIA NIETO);4479545;440185;30;-3,705540772;40,46442557;;
4719;PUNTOS DE MEDIDA URBANOS;93002;Cesar Manrrique S-N (La Cabrera-Juan Sanchez);4480812;439019;30;-3,719414959;40,47575439;;
4720;PUNTOS DE MEDIDA URBANOS;93003; Juan Sanchez O-E(isla Malaita-Cisar Manrique);4480854;438972;30;-3,719973435;40,47612929;;
4723;PUNTOS DE MEDIDA URBANOS;93006;Joaqumn Lorenzo O-E(Isla Malaita-Cisar Marique);4480625;439032;30;-3,719243629;40,47407079;;
6912;PUNTOS DE MEDIDA URBANOS;93007;Valle de Mena O-E(Juan Andris-Antonio Machado);4480547;438943;30;-3,720285981;40,4733616;;
9906;PUNTOS DE MEDIDA URBANOS;93024;Chantada E-O (Sarrma - Camino Ganapanes);4480741;439589;30;-3,712684196;40,47515646;;
7097;PUNTOS DE MEDIDA URBANOS;92007;P: Direccisn N-S (Aligustre - Marquis de Viana);4479778;440214;30;-3,705220683;40,46652661;;
3678;PUNTOS DE MEDIDA URBANOS;93001; Juan Sanchez E-O (Candido Mateos - Cisar Manrique);4480873;439028;30;-3,719314655;40,47630456;;
4869;PUNTOS DE MEDIDA URBANOS;28015;CTRA, HUMERA N-S(GOLONDRINA-V, ROSALES);4478686;433965;30;-3,778812547;40,4562164;;
4860;PUNTOS DE MEDIDA URBANOS;28006;ARAQUIL E-O(OSA MAYOR-P∫ ERMITA);4479370;433988;30;-3,778612446;40,46237987;;
4867;PUNTOS DE MEDIDA URBANOS;28013;ARANDIGA ENTRADA CRUCE JUNTO LINEA DE PARADA;4479070;433091;30;-3,789160001;40,45960566;;
4868;PUNTOS DE MEDIDA URBANOS;28014;BATALLA GARELLANO ENTRADA CRUCE JUNTO LINEA PARADA;4478787;432859;30;-3,79186615;40,45703762;;
4866;PUNTOS DE MEDIDA URBANOS;36022; PLEYADES S-N(ANA TERESA-ARAIZ);4479467;433642;30;-3,782703303;40,46322611;;
4874;PUNTOS DE MEDIDA URBANOS;36028;ARROYO POZUELO E-O(CTRA,HUMERA-HUMERA);4478481;433901;30;-3,779545949;40,45436462;;
6800;PUNTOS DE MEDIDA M-30;PM42353;PM42353;4478619;436967;30;-3,743403395;40,45584595;;
6801;PUNTOS DE MEDIDA M-30;PM43001;PM43001;4482124;441236;30;-3,693383661;40,48773323;;
3435;PUNTOS DE MEDIDA URBANOS;6021;Maria Molina; 40 O-E - Velazquez-NuÒez de Balboa;4476758;442199;30;-3,681532794;40,43946155;
4273;PUNTOS DE MEDIDA URBANOS;15302; Pl, Cibeles S-N(Delante G,12)(P,M,7) -  Pl, Cibeles S-N(Delante G,12)(P,M,7);4474758;441346;30;-3,691405298;40,42138488;;
6792;PUNTOS DE MEDIDA M-30;PM40902;PM40902;4473282;443767;30;-3,662738259;40,40825539;;
5483;PUNTOS DE MEDIDA URBANOS;60037;Padre Dami·n S-N - Romero GirÛn-Alberto Alcocer;4478968;441976;30;-3,684363941;40,45935471;;
5593;PUNTOS DE MEDIDA URBANOS;61086;Alfonso XIII E-O - Sta,M™Magdalena-Crucero 25 de Mayo;4479259;443257;30;-3,669282195;40,46206464;;
5594;PUNTOS DE MEDIDA URBANOS;61087;Alfonso XIII E-O - Paraguay-Torpedero Tucum·n;4479271;443075;30;-3,671429817;40,46216029;;
3773;PUNTOS DE MEDIDA URBANOS;61093;Colombia O-E - VÌctor de la Serna-Puerto Rico;4478904;443031;30;-3,671915822;40,45885117;;
4693;PUNTOS DE MEDIDA URBANOS;90008;Ronda de Segovia N-S - Algeciras-Segovia;4473929;439198;30;-3,716644536;40,41376269;;
4694;PUNTOS DE MEDIDA URBANOS;90009; Ronda de Segovia S-N(Giro Izquierda) -  Ronda de Segovia S-N(Giro Izquierda);4473823;439180;30;-3,716846544;40,41280648;;
4707;PUNTOS DE MEDIDA URBANOS;90033;Colegiata O-E - Toledo-Romanones;4474041;440180;30;-3,705081534;40,4148428;;
4708;PUNTOS DE MEDIDA URBANOS;90034;Toledo S-N - Duque de Alba-Colegiata;4473952;440054;30;-3,706558167;40,41403198;;
4710;PUNTOS DE MEDIDA URBANOS;90036;Plaza de la Cebada O-E - Humilladero-Toledo;4473864;439897;30;-3,708400212;40,41322791;;
4135;PUNTOS DE MEDIDA URBANOS;97060;Entrada M-30 N-S  - M-30 - MÈndez √Ålvaro ;4471820;442746;30;-3,674639053;40,3950153;;
3505;PUNTOS DE MEDIDA URBANOS;97073;Toledo N-S - Dr,Vallejo N·jera-Gta,Pir·mides;4472877;439544;30;-3,71246675;40,40431099;;
3506;PUNTOS DE MEDIDA URBANOS;97074;P∫Acacias N-S - Pl,Ortega y Munilla-Gta,Pir·mides;4472792;439649;30;-3,711221368;40,40355288;;
5794;PUNTOS DE MEDIDA URBANOS;40013;C/, Candilejas - Pto, Balbar·n-Av, Pablo Neruda;4470535;443723;30;-3,663014007;40,38350585;;
5795;PUNTOS DE MEDIDA URBANOS;40014;Av, San Diego - Vizconde de ArlessÛn-Candilejas;4470665;443722;30;-3,663037271;40,3846769;;
5824;PUNTOS DE MEDIDA URBANOS;41014;VÌa Servicio M-30 - M-30-Av, Albufera;4472523;443360;30;-3,667467136;40,4013903;;
5911;PUNTOS DE MEDIDA URBANOS;44005;C/, Alcal· - Alcalde LÛpez Casero-Mateo GarcÌa;4476134;444545;30;-3,653818348;40,43399999;;
5912;PUNTOS DE MEDIDA URBANOS;44006;C/, Alcal· - Mateo GarcÌa-Alcalde LÛpez Casero;4476155;444625;30;-3,652877031;40,4341945;;
5913;PUNTOS DE MEDIDA URBANOS;44007;C/, Alcal· - San Gumersindo-Mateo GarcÌa;4476179;444767;30;-3,651205024;40,43442014;;
5914;PUNTOS DE MEDIDA URBANOS;44008;C/, Alcal· - Hermanos Machado-Lago Constanza;4476222;445047;30;-3,647907703;40,43482606;;
5915;PUNTOS DE MEDIDA URBANOS;44009;C/, Alcal· - Lago Constanza-Ezequiel Solana;4476278;445196;30;-3,646155896;40,43534037;;
5924;PUNTOS DE MEDIDA URBANOS;44020;C/, Alcal·  - Miguel Yuste-San Romualdo;4477155;447139;30;-3,623321607;40,44336666;;
5931;PUNTOS DE MEDIDA URBANOS;44033;C/, JosÈ Villena  - Jose Villena-Alcal·;4476066;444488;30;-3,654484401;40,4333836;;
5923;PUNTOS DE MEDIDA URBANOS;44019;C/, Alcal· - Rio Bamba-General Aranaz;4476871;446297;30;-3,633225649;40,44075427;;
5970;PUNTOS DE MEDIDA URBANOS;45024;C/, Nicol·s SalmerÛn - Pl, Alsacia-Matamorosa;4474542;447121;30;-3,62331646;40,41982606;;
5991;PUNTOS DE MEDIDA URBANOS;45047;C/, Hermanos GarcÌa Noblejas - Luis del Campo-Castillo de ArÈvalo;4475768;446529;30;-3,630397426;40,43083276;;
6009;PUNTOS DE MEDIDA URBANOS;46001;C/, Arturo Soria - √Ångel Gordillo-Emeterio CastaÒos;4479484;443777;30;-3,663169134;40,46412689;;
5410;PUNTOS DE MEDIDA URBANOS;29012; AV, COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA);4478923;438241;30;-3,728408737;40,45868014;;
9928;PUNTOS DE MEDIDA URBANOS;29016;AV, PARANINFO S-N(ANTONIO NOVAIS -AV,COMPLUTENSE);4478052;438440;30;-3,72597738;40,45084862;;
4480;PUNTOS DE MEDIDA URBANOS;30006;AV, VALLADOLID; 25 S-N(TRAFICO- AV,VALLADOLID, 11);4475597;438372;30;-3,726541114;40,42872798;
10000;PUNTOS DE MEDIDA URBANOS;30403; SALIDA POLICIA;4475833;438233;30;-3,72820261;40,43084366;;
4498;PUNTOS DE MEDIDA URBANOS;31005; FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA);4478933;439951;30;-3,708242786;40,45889555;;
3825;PUNTOS DE MEDIDA URBANOS;32025;RIBADAVIA E-O(SINESIO DELGADO-CHANTADA);4480677;440317;30;-3,704090388;40,47463256;;
5760;PUNTOS DE MEDIDA URBANOS;92006;P: Direccisn S-N (Marquis de Viana - Aligustre);4479788;440212;30;-3,705245216;40,46661655;;
9975;PUNTOS DE MEDIDA URBANOS;93037;CAMINO GANAPANES S-N;4480431;439538;30;-3,713256261;40,47236015;;
3893;PUNTOS DE MEDIDA URBANOS;2046;Av, Menendez Pelayo N-S - Granada-Av, Ciudad Barcelona);4473152;442374;30;-3,679142713;40,40698902;;
3894;PUNTOS DE MEDIDA URBANOS;2047;Av, Ciudad Barcelona O-E - Juan Urbieta-Comercio;4473024;442404;30;-3,678777592;40,405838;;
5072;PUNTOS DE MEDIDA URBANOS;2048;Dr, Esquerdo N-S - Valderribas-Av, Ciudad Barcelona;4472822;442903;30;-3,672879066;40,40405265;;
3895;PUNTOS DE MEDIDA URBANOS;2051; Av, Ciudad Barcelona E-O - El Cafeto-Seco;4472566;443053;30;-3,671088552;40,40175673;;
3896;PUNTOS DE MEDIDA URBANOS;2052;Seco S-N - Gandia - Av, Ciudad Barcelona;4472471;443085;30;-3,670702981;40,40090311;;
5007;PUNTOS DE MEDIDA URBANOS;95018;P∫ EXTREMADURA E-O(GUADARRAMA-STA, URSULA);4474003;438034;30;-3,730370216;40,41434347;;
3892;PUNTOS DE MEDIDA URBANOS;2045;Av, Ciudad Barcelona O-E - Antonio Nebrija-Comercio;4473100;442240;30;-3,680717125;40,40651129;;
4616;PUNTOS DE MEDIDA URBANOS;33033;Mauricio Legendre N-S  - Padre Palau y Quer - JosÈ VascÛncelos;4480676;441984;30;-3,684425768;40,47474167;;
4618;PUNTOS DE MEDIDA URBANOS;33035;Mauricio Legendre N-S - JosÈ VascÛncelos-AgustÌn de Fox·;4480300;441888;30;-3,685523773;40,47134779;;
4619;PUNTOS DE MEDIDA URBANOS;33036;Enrique Larreta S-N - Mateo Inurria-AgustÌn de Fox·;4480101;441917;30;-3,685163475;40,46955714;;
4620;PUNTOS DE MEDIDA URBANOS;33037;AgustÌn de Fox· S-N - Mateo Inurria-Enrique Larreta;4480110;441812;30;-3,686402826;40,46963087;;
4621;PUNTOS DE MEDIDA URBANOS;33038;AgustÌn de Fox· N-S - adre Palau y Quer-JosÈ VascÛncelos;4480496;442079;30;-3,683288673;40,47312678;;
4622;PUNTOS DE MEDIDA URBANOS;33039;JosÈ VascÛncelos E-O - MANUEL FERRERO-AgustÌn de Fox·;4480373;442096;30;-3,683076911;40,47201993;;
3591;PUNTOS DE MEDIDA URBANOS;33040;AgustÌn de Fox· S-N - Enrique Larreta-JosÈ VascÛncelos;4480334;441971;30;-3,684547832;40,47165988;;
5519;PUNTOS DE MEDIDA URBANOS;61005;Caidos DivisiÛn Azul O-E - Av,Pio XII-Comandante Franco;4479995;443022;30;-3,672119922;40,46867878;;
5521;PUNTOS DE MEDIDA URBANOS;61007;Caidos DivisiÛn E-O - Av,Pio XII-Comandante Franco;4479977;443083;30;-3,67139879;40,46852081;;
5522;PUNTOS DE MEDIDA URBANOS;61008;Caidos DivisiÛn E-O - Pl,Duque de Pastrana-Av,Pio XII;4480104;442759;30;-3,675231935;40,46964262;;
